group,frame,pg_el,pg_im
pg7_12,2,0,10
pg7_12,3,0,10
pg7_12,4,0,10
pg7_12,5,0,10
pg7_12,6,0,10
pg7_12,7,0,10
pg7_12,8,0,10
pg7_12,9,0,10
pg7_12,10,0,10
pg7_12,11,0,10
pg7_12,12,0,10
pg7_12,13,0,10
pg7_12,14,0,10
pg7_12,15,0,10
pg7_12,16,0,10
pg7_12,17,0,10
pg7_12,18,0,10
pg7_12,19,0,10
pg7_12,20,1,9
pg7_12,21,1,9
pg7_12,22,1,9
pg7_12,23,1,9
pg7_12,24,2,8
pg7_12,25,2,8
pg7_12,26,2,8
pg7_12,27,4,6
pg7_12,28,4,6
pg7_12,29,4,6
pg7_12,30,4,6
pg7_12,31,5,5
pg7_12,32,5,5
pg7_12,33,5,5
pg7_12,34,5,5
pg7_12,35,5,5
pg7_12,36,5,5
pg7_12,37,5,5
pg7_12,38,5,5
pg7_12,39,5,5
pg7_12,40,5,5
pg7_12,41,5,5
pg7_12,42,6,4
pg7_12,43,5,5
pg7_12,44,5,5
pg7_12,45,6,4
pg7_12,46,6,4
pg7_12,47,6,4
pg7_12,48,6,4
pg7_12,49,6,4
pg7_12,50,7,3
pg7_12,51,8,2
pg7_12,52,8,2
pg7_12,53,8,2
pg7_12,54,8,2
pg7_12,55,8,2
pg7_12,56,8,2
pg7_12,57,8,2
pg7_12,58,8,2
pg7_12,59,8,2
pg7_12,60,8,2
pg7_12,61,8,2
pg7_12,62,8,2
pg7_12,63,8,2
pg7_12,64,8,2
pg7_12,65,8,2
pg7_12,66,8,2
pg7_12,67,8,2
pg7_12,68,8,2
pg7_12,69,8,2
pg7_12,70,8,2
pg7_12,71,8,2
pg7_12,72,8,2
pg7_12,73,8,2
pg7_12,74,8,2
pg7_12,75,8,2
pg7_12,76,8,2
pg7_12,77,8,2
pg7_12,78,8,2
pg7_12,79,8,2
pg7_12,80,8,2
pg7_12,81,8,2
pg7_12,82,8,2
pg7_12,83,8,2
pg7_12,84,8,2
pg7_12,85,8,2
pg7_12,86,8,2
pg7_12,87,8,2
pg7_12,88,8,2
pg7_12,89,8,2
pg7_12,90,8,2
pg7_12,91,8,2
pg7_12,92,8,2
pg7_12,93,8,2
pg7_12,94,8,2
pg7_12,95,8,2
pg7_12,96,8,2
pg7_12,97,8,2
pg7_2,1,0,10
pg7_2,2,0,10
pg7_2,3,0,10
pg7_2,4,0,10
pg7_2,5,0,10
pg7_2,6,0,10
pg7_2,7,0,10
pg7_2,8,0,10
pg7_2,9,0,10
pg7_2,10,0,10
pg7_2,11,0,10
pg7_2,12,0,10
pg7_2,13,0,10
pg7_2,14,0,10
pg7_2,15,0,10
pg7_2,16,0,10
pg7_2,17,0,10
pg7_2,18,1,9
pg7_2,19,1,9
pg7_2,20,1,9
pg7_2,21,2,8
pg7_2,22,2,8
pg7_2,23,3,7
pg7_2,24,4,6
pg7_2,25,4,6
pg7_2,26,5,5
pg7_2,27,5,5
pg7_2,28,6,4
pg7_2,29,6,4
pg7_2,30,6,4
pg7_2,31,6,4
pg7_2,32,6,4
pg7_2,33,6,4
pg7_2,34,6,4
pg7_2,35,7,3
pg7_2,36,7,3
pg7_2,37,7,3
pg7_2,38,7,3
pg7_2,39,7,3
pg7_2,40,7,3
pg7_2,41,7,3
pg7_2,42,7,3
pg7_2,43,7,3
pg7_2,44,8,2
pg7_2,45,8,2
pg7_2,46,8,2
pg7_2,47,8,2
pg7_2,48,8,2
pg7_2,49,8,2
pg7_2,50,8,2
pg7_2,51,8,2
pg7_2,52,8,2
pg7_2,53,8,2
pg7_2,54,8,2
pg7_2,55,8,2
pg7_2,56,8,2
pg7_2,57,8,2
pg7_2,58,8,2
pg7_2,59,9,1
pg7_2,60,9,1
pg7_2,61,9,1
pg7_2,62,9,1
pg7_2,63,9,1
pg7_2,64,9,1
pg7_2,65,9,1
pg7_2,66,9,1
pg7_2,67,9,1
pg7_2,68,9,1
pg7_2,69,9,1
pg7_2,70,9,1
pg7_2,71,9,1
pg7_2,72,9,1
pg7_2,73,9,1
pg7_2,74,9,1
pg7_2,75,9,1
pg7_2,76,9,1
pg7_2,77,9,1
pg7_2,78,9,1
pg7_2,79,9,1
pg7_2,80,9,1
pg7_2,81,9,1
pg7_2,82,9,1
pg7_2,83,9,1
pg7_2,84,9,1
pg7_2,85,9,1
pg7_2,86,9,1
pg7_2,87,9,1
pg7_2,88,9,1
pg7_2,89,9,1
pg7_2,90,9,1
pg7_2,91,9,1
pg7_2,92,9,1
pg7_2,93,9,1
pg7_2,94,9,1
pg7_2,95,9,1
pg7_2,96,9,1
pg7_2,97,9,1
pg7_3,1,0,10
pg7_3,2,0,10
pg7_3,3,0,10
pg7_3,4,0,10
pg7_3,5,0,10
pg7_3,6,0,10
pg7_3,7,0,10
pg7_3,8,0,10
pg7_3,9,0,10
pg7_3,10,0,10
pg7_3,11,0,10
pg7_3,12,0,10
pg7_3,13,0,10
pg7_3,14,0,10
pg7_3,15,0,10
pg7_3,16,0,10
pg7_3,17,0,10
pg7_3,18,0,10
pg7_3,19,0,10
pg7_3,20,0,10
pg7_3,21,1,9
pg7_3,22,2,8
pg7_3,23,2,8
pg7_3,24,2,8
pg7_3,25,2,8
pg7_3,26,2,8
pg7_3,27,2,8
pg7_3,28,2,8
pg7_3,29,2,8
pg7_3,30,3,7
pg7_3,31,4,6
pg7_3,32,5,5
pg7_3,33,5,5
pg7_3,34,5,5
pg7_3,35,6,4
pg7_3,36,6,4
pg7_3,37,7,3
pg7_3,38,7,3
pg7_3,39,7,3
pg7_3,40,7,3
pg7_3,41,7,3
pg7_3,42,7,3
pg7_3,43,8,2
pg7_3,44,8,2
pg7_3,45,8,2
pg7_3,46,8,2
pg7_3,47,8,2
pg7_3,48,8,2
pg7_3,49,8,2
pg7_3,50,8,2
pg7_3,51,8,2
pg7_3,52,8,2
pg7_3,53,8,2
pg7_3,54,8,2
pg7_3,55,8,2
pg7_3,56,8,2
pg7_3,57,8,2
pg7_3,58,8,2
pg7_3,59,8,2
pg7_3,60,8,2
pg7_3,61,8,2
pg7_3,62,8,2
pg7_3,63,8,2
pg7_3,64,8,2
pg7_3,65,8,2
pg7_3,66,8,2
pg7_3,67,8,2
pg7_3,68,8,2
pg7_3,69,8,2
pg7_3,70,8,2
pg7_3,71,8,2
pg7_3,72,8,2
pg7_3,73,8,2
pg7_3,74,8,2
pg7_3,75,8,2
pg7_3,76,8,2
pg7_3,77,8,2
pg7_3,78,8,2
pg7_3,79,8,2
pg7_3,80,8,2
pg7_3,81,8,2
pg7_3,82,8,2
pg7_3,83,8,2
pg7_3,84,8,2
pg7_3,85,8,2
pg7_3,86,9,1
pg7_3,87,9,1
pg7_3,88,9,1
pg7_3,89,9,1
pg7_3,90,9,1
pg7_3,91,9,1
pg7_3,92,9,1
pg7_3,93,9,1
pg7_3,94,9,1
pg7_3,95,9,1
pg7_3,96,9,1
pg7_3,97,9,1
pg7_4,1,0,10
pg7_4,2,0,10
pg7_4,3,0,10
pg7_4,4,0,10
pg7_4,5,0,10
pg7_4,6,0,10
pg7_4,7,0,10
pg7_4,8,0,10
pg7_4,9,0,10
pg7_4,10,0,10
pg7_4,11,0,10
pg7_4,12,0,10
pg7_4,13,0,10
pg7_4,14,1,9
pg7_4,15,2,8
pg7_4,16,2,8
pg7_4,17,2,8
pg7_4,18,3,7
pg7_4,19,3,7
pg7_4,20,3,7
pg7_4,21,3,7
pg7_4,22,3,7
pg7_4,23,4,6
pg7_4,24,5,5
pg7_4,25,5,5
pg7_4,26,5,5
pg7_4,27,5,5
pg7_4,28,5,5
pg7_4,29,6,4
pg7_4,30,6,4
pg7_4,31,7,3
pg7_4,32,7,3
pg7_4,33,7,3
pg7_4,34,7,3
pg7_4,35,8,2
pg7_4,36,8,2
pg7_4,37,9,1
pg7_4,38,9,1
pg7_4,39,9,1
pg7_4,40,9,1
pg7_4,41,9,1
pg7_4,42,9,1
pg7_4,43,9,1
pg7_4,44,9,1
pg7_4,45,9,1
pg7_4,46,9,1
pg7_4,47,9,1
pg7_4,48,9,1
pg7_4,49,9,1
pg7_4,50,9,1
pg7_4,51,9,1
pg7_4,52,9,1
pg7_4,53,9,1
pg7_4,54,9,1
pg7_4,55,9,1
pg7_4,56,9,1
pg7_4,57,9,1
pg7_4,58,9,1
pg7_4,59,9,1
pg7_4,60,9,1
pg7_4,61,9,1
pg7_4,62,9,1
pg7_4,63,9,1
pg7_4,64,9,1
pg7_4,65,9,1
pg7_4,66,10,0
pg7_4,67,10,0
pg7_4,68,10,0
pg7_4,69,10,0
pg7_4,70,10,0
pg7_4,71,10,0
pg7_4,72,10,0
pg7_4,73,10,0
pg7_4,74,10,0
pg7_4,75,10,0
pg7_4,76,10,0
pg7_4,77,10,0
pg7_4,78,10,0
pg7_4,79,10,0
pg7_4,80,10,0
pg7_4,81,10,0
pg7_4,82,10,0
pg7_4,83,10,0
pg7_4,84,10,0
pg7_4,85,10,0
pg7_4,86,10,0
pg7_4,87,10,0
pg7_4,88,10,0
pg7_4,89,10,0
pg7_4,90,10,0
pg7_4,91,10,0
pg7_4,92,10,0
pg7_4,93,10,0
pg7_4,94,10,0
pg7_4,95,10,0
pg7_4,96,10,0
pg7_4,97,10,0
pg7_5,1,0,10
pg7_5,2,0,10
pg7_5,3,0,10
pg7_5,4,0,10
pg7_5,5,0,10
pg7_5,6,0,10
pg7_5,7,0,10
pg7_5,8,0,10
pg7_5,9,0,10
pg7_5,10,0,10
pg7_5,11,0,10
pg7_5,12,0,10
pg7_5,13,0,10
pg7_5,14,0,10
pg7_5,15,0,10
pg7_5,16,0,10
pg7_5,17,0,10
pg7_5,18,1,9
pg7_5,19,2,8
pg7_5,20,2,8
pg7_5,21,3,7
pg7_5,22,3,7
pg7_5,23,3,7
pg7_5,24,3,7
pg7_5,25,3,7
pg7_5,26,3,7
pg7_5,27,3,7
pg7_5,28,3,7
pg7_5,29,3,7
pg7_5,30,4,6
pg7_5,31,5,5
pg7_5,32,5,5
pg7_5,33,5,5
pg7_5,34,5,5
pg7_5,35,6,4
pg7_5,36,7,3
pg7_5,37,7,3
pg7_5,38,7,3
pg7_5,39,7,3
pg7_5,40,8,2
pg7_5,41,8,2
pg7_5,42,8,2
pg7_5,43,8,2
pg7_5,44,8,2
pg7_5,45,8,2
pg7_5,46,8,2
pg7_5,47,8,2
pg7_5,48,8,2
pg7_5,49,8,2
pg7_5,50,8,2
pg7_5,51,8,2
pg7_5,52,8,2
pg7_5,53,8,2
pg7_5,54,9,1
pg7_5,55,9,1
pg7_5,56,9,1
pg7_5,57,9,1
pg7_5,58,9,1
pg7_5,59,9,1
pg7_5,60,9,1
pg7_5,61,9,1
pg7_5,62,9,1
pg7_5,63,9,1
pg7_5,64,9,1
pg7_5,65,9,1
pg7_5,66,9,1
pg7_5,67,9,1
pg7_5,68,9,1
pg7_5,69,9,1
pg7_5,70,9,1
pg7_5,71,9,1
pg7_5,72,9,1
pg7_5,73,9,1
pg7_5,74,10,0
pg7_5,75,10,0
pg7_5,76,10,0
pg7_5,77,10,0
pg7_5,78,10,0
pg7_5,79,10,0
pg7_5,80,10,0
pg7_5,81,10,0
pg7_5,82,10,0
pg7_5,83,10,0
pg7_5,84,10,0
pg7_5,85,10,0
pg7_5,86,10,0
pg7_5,87,10,0
pg7_5,88,10,0
pg7_5,89,10,0
pg7_5,90,10,0
pg7_5,91,10,0
pg7_5,92,10,0
pg7_5,93,10,0
pg7_5,94,10,0
pg7_5,95,10,0
pg7_5,96,10,0
pg7_5,97,10,0
pg7_6,1,0,10
pg7_6,2,0,10
pg7_6,3,0,10
pg7_6,4,0,10
pg7_6,5,0,10
pg7_6,6,0,10
pg7_6,7,0,10
pg7_6,8,0,10
pg7_6,9,0,10
pg7_6,10,0,10
pg7_6,11,0,10
pg7_6,12,0,10
pg7_6,13,2,8
pg7_6,14,2,8
pg7_6,15,4,6
pg7_6,16,5,5
pg7_6,17,5,5
pg7_6,18,5,5
pg7_6,19,5,5
pg7_6,20,5,5
pg7_6,21,5,5
pg7_6,22,5,5
pg7_6,23,5,5
pg7_6,24,6,4
pg7_6,25,6,4
pg7_6,26,6,4
pg7_6,27,7,3
pg7_6,28,7,3
pg7_6,29,7,3
pg7_6,30,8,2
pg7_6,31,8,2
pg7_6,32,8,2
pg7_6,33,8,2
pg7_6,34,9,1
pg7_6,35,10,0
pg7_6,36,10,0
pg7_6,37,10,0
pg7_6,38,10,0
pg7_6,39,10,0
pg7_6,40,10,0
pg7_6,41,10,0
pg7_6,42,10,0
pg7_6,43,10,0
pg7_6,44,10,0
pg7_6,45,10,0
pg7_6,46,10,0
pg7_6,47,10,0
pg7_6,48,10,0
pg7_6,49,10,0
pg7_6,50,10,0
pg7_6,51,10,0
pg7_6,52,10,0
pg7_6,53,10,0
pg7_6,54,10,0
pg7_6,55,10,0
pg7_6,56,10,0
pg7_6,57,10,0
pg7_6,58,10,0
pg7_6,59,10,0
pg7_6,60,10,0
pg7_6,61,10,0
pg7_6,62,10,0
pg7_6,63,10,0
pg7_6,64,10,0
pg7_6,65,10,0
pg7_6,66,10,0
pg7_6,67,10,0
pg7_6,68,10,0
pg7_6,69,10,0
pg7_6,70,10,0
pg7_6,71,10,0
pg7_6,72,10,0
pg7_6,73,10,0
pg7_6,74,10,0
pg7_6,75,10,0
pg7_6,76,10,0
pg7_6,77,10,0
pg7_6,78,10,0
pg7_6,79,10,0
pg7_6,80,10,0
pg7_6,81,10,0
pg7_6,82,10,0
pg7_6,83,10,0
pg7_6,84,10,0
pg7_6,85,10,0
pg7_6,86,10,0
pg7_6,87,10,0
pg7_6,88,10,0
pg7_6,89,10,0
pg7_6,90,10,0
pg7_6,91,10,0
pg7_6,92,10,0
pg7_6,93,10,0
pg7_6,94,10,0
pg7_6,95,10,0
pg7_6,96,10,0
pg7_6,97,10,0
pg7_7,1,0,10
pg7_7,2,0,10
pg7_7,3,0,10
pg7_7,4,0,10
pg7_7,5,0,10
pg7_7,6,0,10
pg7_7,7,0,10
pg7_7,8,0,10
pg7_7,9,0,10
pg7_7,10,0,10
pg7_7,11,0,10
pg7_7,12,0,10
pg7_7,13,0,10
pg7_7,14,0,10
pg7_7,15,0,10
pg7_7,16,0,10
pg7_7,17,0,10
pg7_7,18,0,10
pg7_7,19,0,10
pg7_7,20,0,10
pg7_7,21,0,10
pg7_7,22,1,9
pg7_7,23,1,9
pg7_7,24,1,9
pg7_7,25,2,8
pg7_7,26,3,7
pg7_7,27,3,7
pg7_7,28,4,6
pg7_7,29,4,6
pg7_7,30,4,6
pg7_7,31,4,6
pg7_7,32,5,5
pg7_7,33,5,5
pg7_7,34,6,4
pg7_7,35,6,4
pg7_7,36,6,4
pg7_7,37,6,4
pg7_7,38,6,4
pg7_7,39,6,4
pg7_7,40,6,4
pg7_7,41,6,4
pg7_7,42,6,4
pg7_7,43,6,4
pg7_7,44,6,4
pg7_7,45,6,4
pg7_7,46,6,4
pg7_7,47,7,3
pg7_7,48,7,3
pg7_7,49,7,3
pg7_7,50,7,3
pg7_7,51,7,3
pg7_7,52,7,3
pg7_7,53,7,3
pg7_7,54,7,3
pg7_7,55,7,3
pg7_7,56,7,3
pg7_7,57,7,3
pg7_7,58,7,3
pg7_7,59,7,3
pg7_7,60,7,3
pg7_7,61,7,3
pg7_7,62,7,3
pg7_7,63,7,3
pg7_7,64,7,3
pg7_7,65,7,3
pg7_7,66,7,3
pg7_7,67,7,3
pg7_7,68,7,3
pg7_7,69,7,3
pg7_7,70,7,3
pg7_7,71,7,3
pg7_7,72,7,3
pg7_7,73,7,3
pg7_7,74,7,3
pg7_7,75,7,3
pg7_7,76,7,3
pg7_7,77,7,3
pg7_7,78,7,3
pg7_7,79,7,3
pg7_7,80,7,3
pg7_7,81,7,3
pg7_7,82,7,3
pg7_7,83,7,3
pg7_7,84,7,3
pg7_7,85,7,3
pg7_7,86,7,3
pg7_7,87,7,3
pg7_7,88,7,3
pg7_7,89,7,3
pg7_7,90,7,3
pg7_7,91,7,3
pg7_7,92,7,3
pg7_7,93,7,3
pg7_7,94,7,3
pg7_7,95,7,3
pg7_7,96,7,3
pg7_7,97,7,3
pg7_8,1,0,10
pg7_8,2,0,10
pg7_8,3,0,10
pg7_8,4,0,10
pg7_8,5,0,10
pg7_8,6,0,10
pg7_8,7,0,10
pg7_8,8,0,10
pg7_8,9,0,10
pg7_8,10,0,10
pg7_8,11,0,10
pg7_8,12,0,10
pg7_8,13,0,10
pg7_8,14,1,9
pg7_8,15,1,9
pg7_8,16,1,9
pg7_8,17,2,8
pg7_8,18,2,8
pg7_8,19,3,7
pg7_8,20,3,7
pg7_8,21,3,7
pg7_8,22,3,7
pg7_8,23,3,7
pg7_8,24,4,6
pg7_8,25,5,5
pg7_8,26,5,5
pg7_8,27,6,4
pg7_8,28,6,4
pg7_8,29,6,4
pg7_8,30,6,4
pg7_8,31,7,3
pg7_8,32,7,3
pg7_8,33,7,3
pg7_8,34,7,3
pg7_8,35,7,3
pg7_8,36,7,3
pg7_8,37,7,3
pg7_8,38,7,3
pg7_8,39,7,3
pg7_8,40,7,3
pg7_8,41,7,3
pg7_8,42,7,3
pg7_8,43,7,3
pg7_8,44,7,3
pg7_8,45,7,3
pg7_8,46,7,3
pg7_8,47,7,3
pg7_8,48,7,3
pg7_8,49,7,3
pg7_8,50,7,3
pg7_8,51,7,3
pg7_8,52,7,3
pg7_8,53,7,3
pg7_8,54,7,3
pg7_8,55,8,2
pg7_8,56,8,2
pg7_8,57,8,2
pg7_8,58,8,2
pg7_8,59,8,2
pg7_8,60,8,2
pg7_8,61,8,2
pg7_8,62,8,2
pg7_8,63,8,2
pg7_8,64,8,2
pg7_8,65,8,2
pg7_8,66,8,2
pg7_8,67,8,2
pg7_8,68,8,2
pg7_8,69,8,2
pg7_8,70,8,2
pg7_8,71,8,2
pg7_8,72,8,2
pg7_8,73,8,2
pg7_8,74,8,2
pg7_8,75,8,2
pg7_8,76,8,2
pg7_8,77,8,2
pg7_8,78,8,2
pg7_8,79,8,2
pg7_8,80,8,2
pg7_8,81,8,2
pg7_8,82,8,2
pg7_8,83,8,2
pg7_8,84,8,2
pg7_8,85,8,2
pg7_8,86,8,2
pg7_8,87,8,2
pg7_8,88,8,2
pg7_8,89,8,2
pg7_8,90,8,2
pg7_8,91,8,2
pg7_8,92,8,2
pg7_8,93,8,2
pg7_8,94,8,2
pg7_8,95,8,2
pg7_8,96,8,2
pg7_8,97,8,2
pg7_9,1,0,10
pg7_9,2,0,10
pg7_9,3,0,10
pg7_9,4,0,10
pg7_9,5,0,10
pg7_9,6,0,10
pg7_9,7,0,10
pg7_9,8,0,10
pg7_9,9,0,10
pg7_9,10,0,10
pg7_9,11,0,10
pg7_9,12,0,10
pg7_9,13,0,10
pg7_9,14,0,10
pg7_9,15,0,10
pg7_9,16,0,10
pg7_9,17,0,10
pg7_9,18,0,10
pg7_9,19,0,10
pg7_9,20,0,10
pg7_9,21,1,9
pg7_9,22,1,9
pg7_9,23,2,8
pg7_9,24,3,7
pg7_9,25,4,6
pg7_9,26,4,6
pg7_9,27,4,6
pg7_9,28,4,6
pg7_9,29,4,6
pg7_9,30,4,6
pg7_9,31,4,6
pg7_9,32,4,6
pg7_9,33,7,3
pg7_9,34,7,3
pg7_9,35,7,3
pg7_9,36,7,3
pg7_9,37,7,3
pg7_9,38,7,3
pg7_9,39,7,3
pg7_9,40,8,2
pg7_9,41,8,2
pg7_9,42,8,2
pg7_9,43,8,2
pg7_9,44,8,2
pg7_9,45,9,1
pg7_9,46,9,1
pg7_9,47,9,1
pg7_9,48,9,1
pg7_9,49,9,1
pg7_9,50,9,1
pg7_9,51,9,1
pg7_9,52,9,1
pg7_9,53,10,0
pg7_9,54,10,0
pg7_9,55,10,0
pg7_9,56,10,0
pg7_9,57,10,0
pg7_9,58,10,0
pg7_9,59,10,0
pg7_9,60,10,0
pg7_9,61,10,0
pg7_9,62,10,0
pg7_9,63,10,0
pg7_9,64,10,0
pg7_9,65,10,0
pg7_9,66,10,0
pg7_9,67,10,0
pg7_9,68,10,0
pg7_9,69,10,0
pg7_9,70,10,0
pg7_9,71,10,0
pg7_9,72,10,0
pg7_9,73,10,0
pg7_9,74,10,0
pg7_9,75,10,0
pg7_9,76,10,0
pg7_9,77,10,0
pg7_9,78,10,0
pg7_9,79,10,0
pg7_9,80,10,0
pg7_9,81,10,0
pg7_9,82,10,0
pg7_9,83,10,0
pg7_9,84,10,0
pg7_9,85,10,0
pg7_9,86,10,0
pg7_9,87,10,0
pg7_9,88,10,0
pg7_9,89,10,0
pg7_9,90,10,0
pg7_9,91,10,0
pg7_9,92,10,0
pg7_9,93,10,0
pg7_9,94,10,0
pg7_9,95,10,0
pg7_9,96,10,0
pg7_9,97,10,0
pg8_1,1,0,12
pg8_1,2,0,12
pg8_1,3,0,12
pg8_1,4,1,11
pg8_1,5,1,11
pg8_1,6,1,11
pg8_1,7,1,11
pg8_1,8,0,12
pg8_1,9,0,12
pg8_1,10,0,12
pg8_1,11,0,12
pg8_1,12,1,11
pg8_1,13,1,11
pg8_1,14,1,11
pg8_1,15,1,11
pg8_1,16,2,10
pg8_1,17,2,10
pg8_1,18,2,10
pg8_1,19,3,9
pg8_1,20,3,9
pg8_1,21,3,9
pg8_1,22,3,9
pg8_1,23,3,9
pg8_1,24,3,9
pg8_1,25,3,9
pg8_1,26,4,8
pg8_1,27,6,6
pg8_1,28,6,6
pg8_1,29,7,5
pg8_1,30,7,5
pg8_1,31,7,5
pg8_1,32,7,5
pg8_1,33,7,5
pg8_1,34,7,5
pg8_1,35,8,4
pg8_1,36,9,3
pg8_1,37,10,2
pg8_1,38,11,1
pg8_1,39,12,0
pg8_1,40,11,1
pg8_1,41,11,1
pg8_1,42,12,0
pg8_1,43,12,0
pg8_1,44,12,0
pg8_1,45,12,0
pg8_1,46,12,0
pg8_1,47,12,0
pg8_1,48,12,0
pg8_1,49,12,0
pg8_1,50,12,0
pg8_1,51,12,0
pg8_1,52,12,0
pg8_1,53,12,0
pg8_1,54,12,0
pg8_1,55,12,0
pg8_1,56,12,0
pg8_1,57,12,0
pg8_1,58,12,0
pg8_1,59,12,0
pg8_1,60,12,0
pg8_1,61,12,0
pg8_1,62,12,0
pg8_1,63,12,0
pg8_1,64,12,0
pg8_1,65,12,0
pg8_1,66,12,0
pg8_1,67,12,0
pg8_1,68,12,0
pg8_1,69,12,0
pg8_1,70,12,0
pg8_1,71,12,0
pg8_1,72,12,0
pg8_1,73,12,0
pg8_1,74,12,0
pg8_1,75,12,0
pg8_1,76,12,0
pg8_1,77,12,0
pg8_1,78,12,0
pg8_1,79,12,0
pg8_1,80,12,0
pg8_1,81,12,0
pg8_1,82,12,0
pg8_1,83,12,0
pg8_1,84,12,0
pg8_1,85,12,0
pg8_1,86,12,0
pg8_1,87,12,0
pg8_1,88,12,0
pg8_1,89,12,0
pg8_1,90,12,0
pg8_1,91,12,0
pg8_1,92,12,0
pg8_1,93,12,0
pg8_1,94,12,0
pg8_1,95,12,0
pg8_1,96,12,0
pg8_1,97,12,0
