group,frame,object_count,mean_identity_distance,median_identity_distance,max_identity_distance,mean_nearest_distance,median_nearest_distance,max_nearest_distance,identity_is_nearest_count,identity_is_nearest_fraction
pg1_8,80,10,172.1571912865303,189.57622394155538,248.68152323805643,0.5943174758686338,0.0,2.5,1,0.1
pg1_8,66,10,165.7578896327536,166.05807994570552,252.50445540623636,0.447213595499958,0.0,2.23606797749979,1,0.1
pg1_8,68,10,199.331932486699,220.73222604619548,326.49655434629017,0.4354101966249685,0.0,2.23606797749979,1,0.1
pg1_8,67,10,186.902951164546,184.61913288886387,326.3299710415824,0.37169892001050897,0.0,1.8027756377319946,1,0.1
pg1_9,37,10,166.64886089930076,163.61484127610217,277.7035289656939,0.12071067811865474,0.0,0.7071067811865476,1,0.1
pg1_9,36,10,166.4730186143931,141.4607428715576,300.4205385788395,0.1,0.0,0.5,1,0.1
pg1_9,39,10,161.5160369980905,167.1274851153584,245.48930730278255,0.547213595499958,0.0,4.47213595499958,1,0.1
pg1_9,50,10,164.6472714746445,179.80134573121052,270.6704638485699,0.35,0.25,1.0,1,0.1
pg1_9,61,10,169.51795653498078,157.51729888386316,375.3245262436229,0.6591021249002733,0.6035533905932737,1.8027756377319946,1,0.1
pg1_9,45,10,163.86743283448618,159.00108791703244,279.0524144314111,0.9207106781186548,0.5,4.5,1,0.1
pg1_9,46,10,146.46249095236675,141.160857109044,248.29518722681678,0.1,0.0,0.5,1,0.1
pg1_9,48,10,189.83229042953275,188.14039581308458,384.38294707231745,0.3,0.25,1.0,1,0.1
pg1_8,82,10,196.98267677005973,218.81972254894228,326.26714514336254,0.5915654779058516,0.0,2.23606797749979,1,0.1
pg1_8,85,10,145.0546474615662,125.16588992213494,252.67073435599937,0.4854101966249685,0.25,2.23606797749979,1,0.1
pg1_9,24,10,152.16730227692452,156.6389639253416,245.48930730278255,0.07071067811865475,0.0,0.7071067811865476,1,0.1
pg1_9,20,10,189.66034102521792,196.4167167436094,350.31307426357927,0.35,0.0,2.0,1,0.1
pg1_8,50,10,147.76454925210697,129.37468081524673,295.39507443422275,0.3621320343559643,0.0,1.4142135623730951,1,0.1
pg1_8,55,10,186.32940550053792,187.18458901454932,345.44174617437307,0.3679586801558725,0.0,2.0615528128088303,1,0.1
pg1_8,41,10,177.22196418485848,188.19001780827256,305.1597942062486,0.05,0.0,0.5,1,0.1
pg1_8,61,10,147.29216983034584,153.4672564995289,248.649351497244,0.3975766375181925,0.0,2.0615528128088303,1,0.1
pg1_8,37,10,170.67127531106627,149.49811648902678,354.9788726107513,0.25,0.0,1.0,1,0.1
pg1_8,14,10,161.39697202434988,154.76322376616017,309.18158095203535,0.0,0.0,0.0,1,0.1
pg1_8,12,10,196.10427617210058,170.24247413615674,327.15630820756,0.0,0.0,0.0,1,0.1
pg1_8,15,10,169.1774207061361,165.09903307960153,327.15630820756,0.0,0.0,0.0,1,0.1
pg1_8,6,10,202.82072858047468,209.6222438169055,365.53317222927933,0.2,0.0,1.0,1,0.1
pg1_8,28,10,181.8385470229343,169.48824644251312,355.3990714675546,0.16180339887498948,0.0,1.118033988749895,1,0.1
pg1_8,33,10,172.25509768083606,198.45531014238986,262.2675160975907,0.1,0.0,0.5,1,0.1
pg1_8,27,10,141.72872387937585,138.85879825163408,241.72556753475624,0.2509882418918542,0.0,1.8027756377319946,1,0.1
pg1_8,63,10,161.09023041928376,164.32704531520096,333.4823833428087,0.526831552862278,0.0,2.23606797749979,1,0.1
pg1_8,62,10,151.25564460868748,151.12802763171098,274.23530042647684,0.3443174758686337,0.0,2.23606797749979,1,0.1
pg1_8,57,10,161.31846120684787,154.62497228068426,354.2799034661718,0.43866935827452724,0.0,2.0615528128088303,1,0.1
pg1_8,46,10,174.0675892678042,164.9133024808171,327.1704448754502,0.5955594827522204,0.0,3.0413812651491097,1,0.1
pg1_8,43,10,168.46675643205887,144.04687546554632,327.1704448754502,0.2,0.0,0.5,1,0.1
pg1_8,31,10,186.06750821291962,175.72340443113632,365.53317222927933,0.1,0.0,0.5,1,0.1
pg1_8,2,10,177.31349395448086,167.45385257173444,353.7686390849251,1.1373866804086767,0.9125703849682212,3.605551275463989,1,0.1
pg1_8,8,10,155.0529957301075,163.04675331485913,241.72556753475624,0.30322475511229896,0.0,1.118033988749895,1,0.1
pg1_9,90,10,152.9249616262743,159.50055801530698,270.033794181395,1.3837934188628853,1.8027756377319946,2.5495097567963922,1,0.1
pg1_9,81,10,174.47622980587423,189.27020371737007,261.6725052427175,1.0399518291100966,1.0590169943749475,2.23606797749979,1,0.1
